total in seconds,datetime(utc),channels,ArcusPotentialDronePlots_timestamp,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotsPlot_timestamp,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracks_timestamp,ArcusTracksTrack_id,ArcusTracksTrack_Timestamp,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Classification,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusTracksTrack_Alarm,ArcusSystemStatus_timestamp,ArcusSystemStatus_Name,ArcusSystemStatus_Version,ArcusSystemStatus_OperationalState,ArcusSystemStatusSensor_Name,ArcusSystemStatusSensor_Version,ArcusSystemStatusSensor_OperationalState,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatus_SensorType,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:43.073Z,51.52528179,5.86349152,202.85384377,63.38475037,-6.49278069,15.5487051,UNKNOWN,-36.75505447,0.00222672,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:46.177Z,51.52203474,5.8701542,29.53544398,110.49855042,-37.88222122,12.18296337,UNKNOWN,-24.83871078,0.28087518,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.083Z,51.52246382,5.86835615,27.03887999,153.96601868,-5.62045145,4.78258324,OTHER,-35.73742676,0.83358049,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.368Z,51.52344479,5.87035244,62.82388945,135.58123779,-72.19959259,8.08265686,UNKNOWN,-27.86567688,0.35282075,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:45.332Z,51.52386812,5.87037099,193.35418495,75.57297516,-2.49548078,12.63109875,UNKNOWN,-30.91544342,0.19249645,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:43.381Z,51.53174815,5.87178305,79.05755301,184.13235474,69.99234009,4.74200583,UNKNOWN,-23.42791748,0.04077859,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:46.405Z,51.5199567,5.87041327,98.06760098,6.17186832,56.87204361,10.41248417,UNKNOWN,-31.33807755,0.32774782,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.651Z,51.51664084,5.86401041,88.54388348,356.18096924,1.89490283,23.08075142,OTHER,-21.05836105,0.82301009,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:44.770Z,51.52117026,5.86864071,46.50827548,42.25291824,-40.97136307,17.23296738,UNKNOWN,-30.36312866,0.15402773,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:46.841Z,51.52152218,5.8694223,110.03960012,19.01737213,-29.02895927,6.37124491,UNKNOWN,-30.23603058,0.52901864,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:46.128Z,51.52468448,5.86565952,159.67812941,93.54460907,-7.28538942,6.12431192,UNKNOWN,-36.64325714,0.21480809,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:44.126Z,51.52378871,5.86737474,117.58386732,188.38990784,-14.41390038,6.90433168,UNKNOWN,-36.26657104,0.00249761,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.208Z,51.52277365,5.86969941,84.94143128,54.14490509,12.71781921,10.07140827,UNKNOWN,-32.73638535,0.4490622,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:47.352Z,51.52248094,5.87036615,49.50455588,10.92431259,-13.71751881,6.64272785,UNKNOWN,-35.03922653,0.29826137,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.836Z,51.52129463,5.86906877,29.19080025,100.53831482,-0.25428069,15.32600975,UNKNOWN,-35.11156464,0.34268707,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.250Z,51.52354434,5.86981911,81.1850294,145.42687988,-58.11236954,4.76586008,UNKNOWN,-36.41035461,0.40956548,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.208Z,51.53023248,5.86468984,98.68109281,6.15898705,3.27631736,19.84498596,OTHER,-34.69120026,0.60812843,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.408Z,51.53941304,5.87225815,109.01048266,201.12498474,-23.34000397,13.36607075,UNKNOWN,-23.45296478,0.52636373,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.128Z,51.52792178,5.86248213,43.15794579,117.82830811,-3.87706566,10.46737385,OTHER,-32.29669189,0.73068279,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:48.647Z,51.51962439,5.86727835,205.72464996,323.89797974,-26.87015915,6.59725904,UNKNOWN,-31.84152222,0.28732416,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.988Z,51.52297043,5.86585224,50.32972963,294.21307373,23.29116058,3.52825594,UNKNOWN,-36.42511749,0.29736742,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:44.998Z,51.52182554,5.86951399,54.07553298,213.84413147,-18.14821815,27.0431881,UNKNOWN,-32.23292923,0.0380343,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:45.029Z,51.52347908,5.86617595,131.73806273,140.92106628,-6.34666109,2.0257237,UNKNOWN,-28.05196381,0.0717299,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:45.219Z,51.526823,5.86615448,214.17180565,152.63265991,87.93455505,10.62605762,UNKNOWN,-31.97857666,0.00249988,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:47.241Z,51.52416461,5.86951644,230.19005441,299.3309021,4.78855896,4.877200599999999,UNKNOWN,-34.6669693,0.27125144,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.482Z,51.52331075,5.87134297,76.31179387,51.11532211,15.80062771,10.750947,UNKNOWN,-35.51697539999999,0.50671136,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.794Z,51.52117254,5.8684602,83.28321105,100.22564697,5.35868979,11.28363419,UNKNOWN,-38.55485153,0.29079345,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:48.842Z,51.52092464,5.86508518,304.46034121,80.63240051,-21.27184677,11.40408993,UNKNOWN,-33.07077026,0.17458948,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.026Z,51.52421179,5.86055743,31.89392545,67.62535858,-0.0978434,8.49538517,OTHER,-24.78152466,0.68236566,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.035Z,51.52342089,5.8659925,29.96064019,162.59866333,-3.04183435,6.12812233,OTHER,-26.67488098,0.68231171,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.208Z,51.52725897,5.86668083,52.92904143,337.13241577,-0.86351949,6.80790472,UNKNOWN,-36.48976517,0.55201221,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:49.484Z,51.5243495,5.87243511,263.12719243,90.37430573,3.85081887,4.6591711,UNKNOWN,-31.92346954,0.18232751,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:45.355Z,51.52363102,5.87057319,92.86901897,117.65611267,-7.15581274,6.37948132,UNKNOWN,-34.08480453,0.04161181,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.454Z,51.52061271,5.87047839,108.88585298,64.55058289,9.28414917,10.94913006,UNKNOWN,-36.92489243,0.45818141,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.436Z,51.52344566,5.87131895,89.35253144,117.28274536,-4.60658073,8.40355587,UNKNOWN,-30.25059128,0.0407875,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.144Z,51.52277239,5.86880906,29.50134841,318.64709473,0.18403405,4.77262926,OTHER,-37.33022308,0.62910646,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.532Z,51.52079631,5.8701581,50.21025438,328.29266357,-12.42710495,5.77399254,UNKNOWN,-33.72180176,0.2234855,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.855Z,51.52128203,5.84875286,145.29910619,31.95221519,20.99880981,21.42189217,UNKNOWN,-27.56829453,0.53374302,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.891Z,51.52330291,5.84976399,154.23814113,222.67382813,23.76568031,9.51512814,UNKNOWN,-26.92964554,0.33347934,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.831Z,51.52141303,5.86867026,27.075765500000006,141.30970764,-36.17722702,9.90886021,UNKNOWN,-34.36378479,0.58180308,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.329Z,51.5238131,5.86957181,138.00303377,109.19237518,-23.89788437,8.93698025,UNKNOWN,-31.76028442,0.14864044,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.429Z,51.51957379,5.86989155,42.6256192,127.1340332,-33.403316499999995,7.22566748,UNKNOWN,-37.39982605,0.32925758,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:46.383Z,51.52384823,5.87024583,150.87612331,301.68240356,10.18220234,4.19578075,UNKNOWN,-36.81904221,0.03449225,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:49.188Z,51.52405239,5.86750804,29.65424803,232.73855591,2.69329858,2.81568336,UNKNOWN,-11.78856659,0.24222791,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:49.534Z,51.52273689,5.8720032999999985,41.66051002,254.76164246,-3.0566237000000003,3.7920177,UNKNOWN,-35.10604858,0.25075406,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:49.951Z,51.52582460000001,5.84866152,144.14400663,287.63223267,-32.69545746,2.86228204,UNKNOWN,-28.19979858,0.2120918,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.061Z,51.5226411,5.86752055,93.31072212,248.21800232,3.44672751,4.166924,UNKNOWN,-37.15911865,0.16917637,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:49.127Z,51.5252437,5.86407125,194.49416845,78.77383423,-13.938772199999995,8.95356274,UNKNOWN,-37.04573059,0.03535713,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.208Z,51.52355005,5.86919307,95.61390756,278.67474365,6.28665924,7.35330534,UNKNOWN,-30.01583099,0.21064983,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:49.359Z,51.52250959,5.87045212,111.23960252,355.13247681,66.00909424,0.98424691,UNKNOWN,-28.92873764,0.0726627,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.395Z,51.5274611,5.87053008,294.42202139999995,359.63275146,42.2282486,2.18358183,UNKNOWN,-29.88274765,0.36643773,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.517Z,51.52430629,5.87258059,182.06290905,82.22704315,1.41603744,6.44674683,UNKNOWN,-30.80673981,0.59229791,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.779Z,51.52067487,5.86587575,48.78855082,142.78575134,-8.46014118,17.03551674,UNKNOWN,-34.06462097,0.43647277,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.628Z,51.51649794,5.86464707,81.29492206,327.69787598,-2.86178827,19.22016335,OTHER,-26.44109344,0.65165341,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.454Z,51.52429842,5.87199114,33.00243483,345.61785889,3.91169548,4.21419144,UNKNOWN,-28.29673767,0.47167239,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.821Z,51.52106646,5.86861964,40.5527902,344.07266235,-61.72945786,13.666631699999998,UNKNOWN,-34.22064972,0.27059942,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.497Z,51.5264808,5.8733959,155.37098166,292.93548584,-4.45496655,8.35523415,UNKNOWN,-36.40284729,0.16623929,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.891Z,51.52199201,5.86527591,295.05431793,98.63237,7.25706053,4.375,UNKNOWN,-32.51745987,0.07226981,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.925Z,51.52228125,5.86656244,167.0678335,45.96873856,-10.1576767,7.12354946,UNKNOWN,-26.20951843,0.04064847,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.439Z,51.52486468,5.87092168,137.36306668,203.907547,8.02310562,3.11019635,UNKNOWN,-32.93527985,0.09575374,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.628Z,51.52020644,5.86910637,129.98604729,101.29279327,5.55630159,11.04779911,UNKNOWN,-34.87785339,0.04330684,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.836Z,51.51987662,5.86009207,33.4047444,76.13241577,7.02929163,8.70800018,UNKNOWN,-38.3019371,0.00240321,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.026Z,51.52246247,5.86673559,105.68107209,284.72363281,14.5930233,4.17006874,UNKNOWN,-37.68054962,0.04159842,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.026Z,51.52321119,5.86365065,167.54796723,222.84936523,4.54522371,5.29299641,UNKNOWN,-37.13023376,0.00453475,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.977Z,51.52252666,5.86165112,39.61720829,158.68603516,3.84152031,9.39213657,UNKNOWN,-30.85670471,0.23952681,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:51.856Z,51.52101247,5.86517943,78.79206434,87.38857269,35.64842224,6.7092185,UNKNOWN,-35.68822479,0.51448607,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.108Z,51.52250902,5.86868173,75.10968935,53.23150635,-4.52532005,3.88416648,UNKNOWN,-22.45050049,0.00389503,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.159Z,51.52494507,5.86655704,154.10308757,74.88402557,-8.00288963,8.41246414,UNKNOWN,-36.02650452,0.05283853,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.159Z,51.52366072,5.86813465,108.0596282,114.78364563,-12.0317688,5.72718143,UNKNOWN,-38.46046829,0.00428694,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.227Z,51.52227073,5.87020935,77.7860239,134.39111328,35.45439529,2.89671969,UNKNOWN,-29.33220291,0.07344705,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.381Z,51.52203460000001,5.87051716,54.44969366,132.86520386,10.39030075,8.23103142,UNKNOWN,-22.28928375,0.18863276,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:52.126Z,51.52527669,5.86440519,183.85876727,134.99884033,-32.08535385,6.22554636,UNKNOWN,-34.92531586,0.00328755,False,,,,,,,,,,,,,,,,,
1601382112,2020-09-29 12:21:52,,,,,,,,,,,2020-09-29T12:21:50.219Z,51.52769973,5.86324124,57.16040959,143.63180542,74.58804321,4.89808464,UNKNOWN,-28.70733261,0.03588011,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:42.514Z,51.52081798,5.87003784,27.19461117,141.43130493,-1.95778,8.41030312,UNKNOWN,-29.60234451,0.50713503,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:45.569Z,51.52250324,5.8722096,74.84025559,58.77834702,-10.71603966,2.65356255,OTHER,-32.67511749,0.75752413,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:42.566Z,51.52292072,5.87240573,100.94502563,130.75643921,-2.5669651,17.23106956,OTHER,-34.16184616,0.70492846,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:50.831Z,51.52061687,5.84931916,75.94037828,57.93699265,-11.82761097,7.64834976,OTHER,-22.04641724,0.8755843000000001,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:51.128Z,51.52792178,5.86248213,43.15794579,117.82830811,-3.87706566,10.46737385,OTHER,-32.29669189,0.73068279,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:50.522Z,51.53383708,5.88135735,367.07184658,114.17482758,2.19483995,18.71100426,OTHER,-20.25727081,0.88286734,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:44.400Z,51.52007004,5.8704209,95.3614341,43.20339584,-31.74514771,4.93398619,OTHER,-32.94039917,0.89187843,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:43.868Z,51.52103594,5.86554821,33.88641533,145.371521,17.63026428,1.88322341,OTHER,-31.55848694,0.7124001999999999,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:42.582Z,51.52223277,5.8717852,47.79577307,103.51728821,61.80187225,5.00447226,OTHER,-33.58652496,0.82100177,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:51.763Z,51.52028363,5.86685038,29.53638794,61.17399216,-7.29013491,12.58724594,OTHER,-29.10387039,0.87762594,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:43.656Z,51.52069423,5.86879799,27.25648955,142.64485168,-9.55358219,16.59149551,OTHER,-30.47609711,0.66850573,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:43.601Z,51.52056185,5.86946058,72.39408546,102.17255402,8.31611824,30.69727325,OTHER,-32.96051788,0.88695788,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:43.601Z,51.5205895,5.86954877,31.04245407,144.51016235,2.12246132,16.23468781,OTHER,-35.25118256,0.78707451,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:47.980Z,51.52343544,5.8631655,46.31863322,99.34305573,-8.49948597,10.54719543,OTHER,-26.32685089,0.83332676,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:52.739Z,51.51563504,5.84811014,68.24412629,246.87660217,5.54346228,4.31928062,OTHER,-21.73640442,0.99453437,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,2020-09-29T12:21:53.811Z,,2020-09-29T12:21:43.170Z,51.52222147,5.87001013,75.43601384,101.5681076,-20.69517136,7.81506586,OTHER,-36.47407532,0.93821001,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:52.026Z,51.52240348,5.86673079,47.69706839,38.72245026,-14.30653763,17.54273033,OTHER,-35.66599274,0.84503835,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:46.724Z,51.51816091,5.86064601,42.94922923,172.22758484,-12.47124577,14.45750427,OTHER,-28.75144958,0.94221085,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:52.723Z,51.51694094,5.85641405,115.12651209,28.72997093,-2.28028202,8.48982525,OTHER,-24.81945419,0.91992837,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:44.998Z,51.52731483,5.85011636,129.33817646,21.97921753,-2.47719264,20.11523056,UNKNOWN,-23.24483871,0.5668624,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:42.906Z,51.52163077,5.8606501,109.43417695,292.29464722,0.77582949,12.03233624,OTHER,-31.85905457,0.93539286,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:50.794Z,51.52131331,5.86949987,29.43096141,328.62496948,-8.17088795,18.13516998,OTHER,-32.04753113,0.87908024,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:53.387Z,51.52740964,5.87193851,228.49261818,331.82702637,0.51644832,6.129736900000001,OTHER,-34.21868515,0.85160857,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:47.435Z,51.52435135,5.87205308,94.37587367,345.60891724,66.44831085,9.0430069,OTHER,-37.28284454,0.84270024,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:44.688Z,51.51531021,5.85659162,91.51027973,144.38592529,3.70744801,14.66179943,OTHER,-25.67514038,0.75186247,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,2020-09-29T12:21:53.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:45.894Z,51.52141452,5.86312214,59.88818109,53.4591713,2.77644801,12.58224201,UNKNOWN,-33.14322281,0.47486511,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:45.446Z,51.52234472,5.87105498,115.66012947,100.68661499,-5.7027936,30.47959709,OTHER,-33.30398178,0.68156636,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:53.411Z,51.52197344,5.8707524000000015,28.94943403,238.9959259,1.25757694,4.85810184,OTHER,-34.28886414,0.78260845,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:45.869Z,51.52131555,5.86723001,103.00602994,199.96994019,17.54506874,5.15275192,OTHER,-36.76844025,0.75019574,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:43.056Z,51.52267328,5.86800627,50.39039406,181.06806946,30.6699276,9.349226,UNKNOWN,-30.47126389,0.5675239000000001,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:53.055Z,51.52393938,5.86270978,34.83044002,17.13069725,-3.22717214,11.889678,OTHER,-33.91442871,0.81067646,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:45.173Z,51.53074313,5.85773975,79.24151589,232.94851685,10.68880749,2.74659538,UNKNOWN,-30.70109558,0.59885132,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:45.774Z,51.51875216,5.85996951,52.64636448,336.6539917,6.02505159,10.26815128,OTHER,-28.0727005,0.90094745,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:45.933Z,51.5217231,5.8681148,166.68288431,105.80027008,2.34091234,5.25414658,OTHER,-38.0149765,0.77750933,False,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,2020-09-29T12:21:53.697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382113,2020-09-29 12:21:53,,,,,,,,,,,2020-09-29T12:21:43.688Z,51.52027339,5.86671751,254.00907436,110.7519989,-6.70546103,8.53365231,UNKNOWN,-34.36326599,0.18138249,False,,,,,,,,,,,,,,,,,
