,time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,datetime(local),altitude(m)
3837,573024,2020-09-29 12:08:04,51.5201152971206,5.85986746676286,19.01574864,10.84645704,90.58399240000001,117.55791157025,0,34.69046552,349.4258642,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.684328,0.0,238.4,9.5,-2.5,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,117.55791157025,19.01574864,6,P-GPS,,2020-09-29 14:08:04,35.8316514466122
3838,573030,2020-09-29 12:08:04,51.5201152971206,5.85986746676286,19.01574864,10.84645704,90.58399240000001,117.55791157025,0,34.69046552,349.4258642,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.684328,0.0,238.4,9.5,-2.5,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,117.55791157025,19.01574864,6,P-GPS,,2020-09-29 14:08:04,35.8316514466122
3839,573229,2020-09-29 12:08:04,51.5201152971206,5.85986746676286,19.58333396,11.41404236,90.58399240000001,118.12549689024999,0,34.933620898,349.4258642,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.9080220000000003,0.0,239.7,13.5,-2.5,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,118.12549689024999,19.58333396,6,P-GPS,,2020-09-29 14:08:04,36.0046514521482
3840,573428,2020-09-29 12:08:04,51.5201152971206,5.85986746676286,21.00721852,12.83792692,90.58399240000001,119.54938145025,0,35.378771958,349.4258642,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.684328,-0.447388,237.9,15.3,-5.7,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,119.54938145025,21.00721852,6,P-GPS,,2020-09-29 14:08:04,36.4386514660362
3845,574095,2020-09-29 12:08:05,51.520032889880504,5.85969423563504,24.0813656,17.0931764,89.40289,122.62352853025,0,33.3639601,300.990167112,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.460634,-0.671082,235.2,9.3,-8.0,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,122.62352853025,24.0813656,6,P-GPS,,2020-09-29 14:08:05,37.375651496020204
3846,574232,2020-09-29 12:08:05,51.520032889880504,5.85969423563504,25.1640428,18.175853600000003,89.40289,123.70620573024999,0,32.33273076,300.990167112,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.460634,-0.447388,236.3,5.5,-3.8,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,123.70620573024999,25.1640428,6,P-GPS,,2020-09-29 14:08:05,37.705651506580196
3847,574432,2020-09-29 12:08:05,51.520032889880504,5.85969423563504,25.76443652,18.77624732,89.40289,124.30659945024999,0,31.598343358,300.990167112,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.460634,-0.223694,236.2,2.6,-3.5,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,124.30659945024999,25.76443652,6,P-GPS,,2020-09-29 14:08:05,37.8886515124362
3843,573831,2020-09-29 12:08:05,51.520032889880504,5.85969423563504,22.01771724,15.02952804,89.40289,120.55988017025,0,35.534686676,300.990167112,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.684328,-0.671082,235.4,14.9,-9.6,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,120.55988017025,22.01771724,6,P-GPS,,2020-09-29 14:08:05,36.7466514758922
3842,573829,2020-09-29 12:08:05,51.520032889880504,5.85969423563504,22.01771724,15.02952804,89.40289,120.55988017025,0,35.534686676,300.990167112,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.684328,-0.671082,235.4,14.9,-9.6,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,120.55988017025,22.01771724,6,P-GPS,,2020-09-29 14:08:05,36.7466514758922
3841,573629,2020-09-29 12:08:05,51.5201152971206,5.85986746676286,22.01771724,13.84842564,90.58399240000001,120.55988017025,0,35.534686676,349.4258642,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.684328,-0.671082,235.4,14.9,-9.6,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,120.55988017025,22.01771724,6,P-GPS,,2020-09-29 14:08:05,36.7466514758922
3844,574029,2020-09-29 12:08:05,51.520032889880504,5.85969423563504,24.0813656,17.0931764,89.40289,122.62352853025,0,33.3639601,300.990167112,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.460634,-0.671082,235.2,9.3,-8.0,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,122.62352853025,24.0813656,6,P-GPS,,2020-09-29 14:08:05,37.375651496020204
3848,574632,2020-09-29 12:08:06,51.520032889880504,5.85969423563504,27.29330796,20.30511876,89.40289,125.83547089025,0,30.806690292,300.990167112,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.23694,0.0,235.7,0.0,-6.0,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,125.83547089025,27.29330796,6,P-GPS,,2020-09-29 14:08:06,38.3546515273482
3849,574836,2020-09-29 12:08:06,51.519945191222895,5.85953350307238,27.29330796,22.86417396,86.8438348,125.83547089025,0,30.806690292,254.89206852400002,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-2.23694,0.0,235.7,0.0,-6.0,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,125.83547089025,27.29330796,6,P-GPS,,2020-09-29 14:08:06,38.3546515273482
3850,575036,2020-09-29 12:08:06,51.519945191222895,5.85953350307238,26.07939716,21.65026316,86.8438348,124.62156009025,0,32.198738054,254.89206852400002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.460634,0.223694,231.9,-1.9,-2.0,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,124.62156009025,26.07939716,6,P-GPS,,2020-09-29 14:08:06,37.984651515508205
3851,575157,2020-09-29 12:08:06,51.519945191222895,5.85953350307238,26.07939716,21.65026316,86.8438348,124.62156009025,0,32.198738054,254.89206852400002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.460634,0.223694,231.9,-1.9,-2.0,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,124.62156009025,26.07939716,6,P-GPS,,2020-09-29 14:08:06,37.984651515508205
3852,575236,2020-09-29 12:08:06,51.519945191222895,5.85953350307238,25.31824228,20.88910828,86.8438348,123.86040521025,0,31.852683436,254.89206852400002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.23694,0.447388,232.4,-1.1,-2.5,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,123.86040521025,25.31824228,6,P-GPS,,2020-09-29 14:08:06,37.7526515080842
3853,575442,2020-09-29 12:08:06,51.519945191222895,5.85953350307238,26.26640504,21.83727104,86.8438348,124.80856797025,0,31.472851024,254.89206852400002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.23694,0.447388,235.5,6.3,-0.7,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,124.80856797025,26.26640504,6,P-GPS,,2020-09-29 14:08:06,38.0416515173322
3859,576241,2020-09-29 12:08:07,51.519856898171604,5.85938250968453,31.01378052,30.25918732,83.169294,129.55594345025,0,33.802176646,211.94816951200002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.23694,-1.11847,232.2,28.3,-6.6,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,129.55594345025,31.01378052,6,P-GPS,,2020-09-29 14:08:07,39.4886515636362
3858,576215,2020-09-29 12:08:07,51.519856898171604,5.85938250968453,29.34383296,28.58923976,83.169294,127.88599589025,0,33.717172925999996,211.94816951200002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.460634,-0.671082,234.3,25.1,-3.2,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,127.88599589025,29.34383296,6,P-GPS,,2020-09-29 14:08:07,38.979651547348205
3857,576039,2020-09-29 12:08:07,51.519856898171604,5.85938250968453,29.34383296,28.58923976,83.169294,127.88599589025,0,33.717172925999996,211.94816951200002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.460634,-0.671082,234.3,25.1,-3.2,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,127.88599589025,29.34383296,6,P-GPS,,2020-09-29 14:08:07,38.979651547348205
3860,576441,2020-09-29 12:08:07,51.519856898171604,5.85938250968453,34.44553916,33.69094596,83.169294,132.98770209025,0,33.58429869,211.94816951200002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.013246,-1.342164,230.2,31.6,-5.9,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,132.98770209025,34.44553916,6,P-GPS,,2020-09-29 14:08:07,40.5346515971082
3855,575837,2020-09-29 12:08:07,51.519856898171604,5.85938250968453,24.56036824,23.80577504,83.169294,123.10253117024999,0,31.866776158,211.94816951200002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.23694,0.223694,236.2,13.5,0.6,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,123.10253117024999,24.56036824,6,P-GPS,,2020-09-29 14:08:07,37.5216515006922
3854,575638,2020-09-29 12:08:07,51.519945191222895,5.85953350307238,24.56036824,20.13123424,86.8438348,123.10253117024999,0,31.866776158,254.89206852400002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.23694,0.223694,236.2,13.5,0.6,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,123.10253117024999,24.56036824,6,P-GPS,,2020-09-29 14:08:07,37.5216515006922
3856,575838,2020-09-29 12:08:07,51.519856898171604,5.85938250968453,24.56036824,23.80577504,83.169294,123.10253117024999,0,31.866776158,211.94816951200002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.23694,0.223694,236.2,13.5,0.6,0,0,1024,1024,1024,1024,0,0,35,,,,,,,0,32,123.10253117024999,24.56036824,6,P-GPS,,2020-09-29 14:08:07,37.5216515006922
3870,577443,2020-09-29 12:08:08,51.5197700976947,5.859247970830361,56.44029052,58.83530372,80.0196876,154.98245345025,0,30.865745508000003,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.460634,-1.342164,-1.342164,228.4,32.0,-47.4,0,0,1024,1024,1024,1024,0,0,32,,,,,,,0,32,154.98245345025,56.44029052,6,P-GPS,,2020-09-29 14:08:08,47.2386518116362
3869,577384,2020-09-29 12:08:08,51.5197700976947,5.859247970830361,52.7230988,55.118111999999996,80.0196876,151.26526173025,0,31.210681656,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-1.565858,-1.565858,239.1,34.7,-45.8,0,0,1024,1024,1024,1024,0,0,32,,,,,,,0,32,151.26526173025,52.7230988,6,P-GPS,,2020-09-29 14:08:08,46.105651775380196
3868,577281,2020-09-29 12:08:08,51.5197700976947,5.859247970830361,52.7230988,55.118111999999996,80.0196876,151.26526173025,0,31.210681656,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-1.565858,-1.565858,239.1,34.7,-45.8,0,0,1024,1024,1024,1024,0,0,33,,,,,,,0,32,151.26526173025,52.7230988,6,P-GPS,,2020-09-29 14:08:08,46.105651775380196
3867,577243,2020-09-29 12:08:08,51.5197700976947,5.859247970830361,52.7230988,55.118111999999996,80.0196876,151.26526173025,0,31.210681656,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-1.565858,-1.565858,239.1,34.7,-45.8,0,0,1024,1024,1024,1024,0,0,33,,,,,,,0,32,151.26526173025,52.7230988,6,P-GPS,,2020-09-29 14:08:08,46.105651775380196
3866,577043,2020-09-29 12:08:08,51.5197700976947,5.859247970830361,47.080054,49.475067200000005,80.0196876,145.62221693025,0,31.372188724,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-1.565858,-1.565858,246.3,35.3,-37.8,0,0,1024,1024,1024,1024,0,0,33,,,,,,,0,32,145.62221693025,47.080054,6,P-GPS,,2020-09-29 14:08:08,44.385651720340206
3864,576841,2020-09-29 12:08:08,51.5197700976947,5.859247970830361,42.8313662,45.2263794,80.0196876,141.37352913025,0,32.33273076,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-1.789552,-1.789552,243.7,35.4,-24.5,0,0,1024,1024,1024,1024,0,0,34,,,,,,,0,32,141.37352913025,42.8313662,6,P-GPS,,2020-09-29 14:08:08,43.0906516789002
3863,576840,2020-09-29 12:08:08,51.5197700976947,5.859247970830361,38.49081488,40.88582808,80.0196876,137.03297781025,0,33.225940902,174.94554365599998,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.013246,-1.565858,234.9,34.0,-11.0,0,0,1024,1024,1024,1024,0,0,34,,,,,,,0,32,137.03297781025,38.49081488,6,P-GPS,,2020-09-29 14:08:08,41.7676516365642
3862,576640,2020-09-29 12:08:08,51.519856898171604,5.85938250968453,38.49081488,37.73622168,83.169294,137.03297781025,0,33.225940902,211.94816951200002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.013246,-1.565858,234.9,34.0,-11.0,0,0,1024,1024,1024,1024,0,0,34,,,,,,,0,32,137.03297781025,38.49081488,6,P-GPS,,2020-09-29 14:08:08,41.7676516365642
3861,576502,2020-09-29 12:08:08,51.519856898171604,5.85938250968453,34.44553916,33.69094596,83.169294,132.98770209025,0,33.58429869,211.94816951200002,14,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.23694,-2.013246,-1.342164,230.2,31.6,-5.9,0,0,1024,1024,1024,1024,0,0,34,,,,,,,0,32,132.98770209025,34.44553916,6,P-GPS,,2020-09-29 14:08:08,40.5346515971082
3865,577011,2020-09-29 12:08:08,51.5197700976947,5.859247970830361,42.8313662,45.2263794,80.0196876,141.37352913025,0,32.33273076,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.013246,-1.789552,-1.789552,243.7,35.4,-24.5,0,0,1024,1024,1024,1024,0,0,33,,,,,,,0,32,141.37352913025,42.8313662,6,P-GPS,,2020-09-29 14:08:08,43.0906516789002
3877,578252,2020-09-29 12:08:09,51.519673398260096,5.85916444766628,73.7204748,76.24672159999999,79.88845400000001,172.26263773025002,0,30.857021441999997,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.684328,0.0,-1.342164,197.9,31.2,-43.9,0,0,1024,1024,1024,1024,0,0,30,,,,,,,0,32,172.26263773025002,73.7204748,6,P-GPS,,2020-09-29 14:08:09,52.50565198018021
3879,578353,2020-09-29 12:08:09,51.519673398260096,5.85916444766628,73.7204748,76.24672159999999,79.88845400000001,172.26263773025002,0,30.857021441999997,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.684328,0.0,-1.342164,197.9,31.2,-43.9,0,0,1024,1024,1024,1024,0,0,29,,,,,,,0,32,172.26263773025002,73.7204748,6,P-GPS,,2020-09-29 14:08:09,52.50565198018021
3878,578337,2020-09-29 12:08:09,51.519673398260096,5.85916444766628,73.7204748,76.24672159999999,79.88845400000001,172.26263773025002,0,30.857021441999997,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.684328,0.0,-1.342164,197.9,31.2,-43.9,0,0,1024,1024,1024,1024,0,0,29,,,,,,,0,32,172.26263773025002,73.7204748,6,P-GPS,,2020-09-29 14:08:09,52.50565198018021
3880,578453,2020-09-29 12:08:09,51.519673398260096,5.85916444766628,76.8208686,79.3471154,79.88845400000001,175.36303153025003,0,30.937103894,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.684328,0.447388,-1.342164,188.6,29.4,-46.6,0,0,1024,1024,1024,1024,0,0,29,,,,,,,0,32,175.36303153025003,76.8208686,6,P-GPS,,2020-09-29 14:08:09,53.450652010420214
3876,578049,2020-09-29 12:08:09,51.519673398260096,5.85916444766628,70.24606524,72.77231204,79.88845400000001,168.78822817025,0,31.11359846,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.684328,-0.223694,-1.342164,206.2,35.0,-46.9,0,0,1024,1024,1024,1024,0,0,30,,,,,,,0,32,168.78822817025,70.24606524,6,P-GPS,,2020-09-29 14:08:09,51.4466519462922
3873,577849,2020-09-29 12:08:09,51.519673398260096,5.85916444766628,60.61023816,63.13648496,79.88845400000001,159.15240109025,0,31.157889872,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.460634,-1.11847,-1.342164,215.3,34.2,-46.8,0,0,1024,1024,1024,1024,0,0,31,,,,,,,0,32,159.15240109025,60.61023816,6,P-GPS,,2020-09-29 14:08:09,48.5096518523082
3874,577850,2020-09-29 12:08:09,51.519673398260096,5.85916444766628,60.61023816,63.13648496,79.88845400000001,159.15240109025,0,31.157889872,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.460634,-1.11847,-1.342164,215.3,34.2,-46.8,0,0,1024,1024,1024,1024,0,0,31,,,,,,,0,32,159.15240109025,60.61023816,6,P-GPS,,2020-09-29 14:08:09,48.5096518523082
3871,577649,2020-09-29 12:08:09,51.5197700976947,5.859247970830361,60.61023816,63.00525136,80.0196876,159.15240109025,0,31.157889872,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.460634,-1.11847,-1.342164,215.3,34.2,-46.8,0,0,1024,1024,1024,1024,0,0,32,,,,,,,0,32,159.15240109025,60.61023816,6,P-GPS,,2020-09-29 14:08:09,48.5096518523082
3875,578042,2020-09-29 12:08:09,51.519673398260096,5.85916444766628,66.25328296,68.77952976,79.88845400000001,164.79544589025,0,31.191443972,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.684328,-0.671082,-1.342164,210.4,34.7,-46.7,0,0,1024,1024,1024,1024,0,0,30,,,,,,,0,32,164.79544589025,66.25328296,6,P-GPS,,2020-09-29 14:08:09,50.2296519073482
3872,577716,2020-09-29 12:08:09,51.5197700976947,5.859247970830361,60.61023816,63.00525136,80.0196876,159.15240109025,0,31.157889872,174.94554365599998,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.460634,-1.11847,-1.342164,215.3,34.2,-46.8,0,0,1024,1024,1024,1024,0,0,31,,,,,,,0,32,159.15240109025,60.61023816,6,P-GPS,,2020-09-29 14:08:09,48.5096518523082
3881,578609,2020-09-29 12:08:10,51.519673398260096,5.85916444766628,76.8208686,79.3471154,79.88845400000001,175.36303153025003,0,30.937103894,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.684328,0.447388,-1.342164,188.6,29.4,-46.6,0,0,1024,1024,1024,1024,0,0,28,,,,,,,0,32,175.36303153025003,76.8208686,6,P-GPS,,2020-09-29 14:08:10,53.450652010420214
3882,578653,2020-09-29 12:08:10,51.519673398260096,5.85916444766628,79.66207604,82.18832284,79.88845400000001,178.20423897025,0,31.422967261999997,153.6745456,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.9080220000000003,0.671082,-1.11847,183.3,24.8,-47.7,0,0,1024,1024,1024,1024,0,0,28,,,,,,,0,32,178.20423897025,79.66207604,6,P-GPS,,2020-09-29 14:08:10,54.316652038132204
3883,578861,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,79.66207604,79.46522564,82.6115512,178.20423897025,0,31.422967261999997,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.9080220000000003,0.671082,-1.11847,183.3,24.8,-47.7,0,0,1024,1024,1024,1024,0,0,28,,,,,,,0,32,178.20423897025,79.66207604,6,P-GPS,,2020-09-29 14:08:10,54.316652038132204
3884,578862,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,79.66207604,79.46522564,82.6115512,178.20423897025,0,31.422967261999997,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.9080220000000003,0.671082,-1.11847,183.3,24.8,-47.7,0,0,1024,1024,1024,1024,0,0,28,,,,,,,0,32,178.20423897025,79.66207604,6,P-GPS,,2020-09-29 14:08:10,54.316652038132204
3885,578882,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,82.79527824,82.59842784,82.6115512,181.33744117025,0,32.000097782,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.9080220000000003,0.894776,-1.11847,181.5,17.7,-47.7,0,0,1024,1024,1024,1024,0,0,27,,,,,,,0,32,181.33744117025,82.79527824,6,P-GPS,,2020-09-29 14:08:10,55.271652068692205
3886,579053,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,85.12139379999999,84.9245434,82.6115512,183.66355673025,0,32.45128858,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.9080220000000003,1.11847,-0.894776,181.4,11.7,-49.0,0,0,1024,1024,1024,1024,0,0,27,,,,,,,0,32,183.66355673025,85.12139379999999,6,P-GPS,,2020-09-29 14:08:10,55.98065209138021
3887,579154,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,85.12139379999999,84.9245434,82.6115512,183.66355673025,0,32.45128858,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.9080220000000003,1.11847,-0.894776,181.4,11.7,-49.0,0,0,1024,1024,1024,1024,0,0,26,,,,,,,0,32,183.66355673025,85.12139379999999,6,P-GPS,,2020-09-29 14:08:10,55.98065209138021
3888,579253,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,87.07021276,86.87336236,82.6115512,185.61237569025002,0,33.151227106,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.9080220000000003,1.342164,-0.447388,178.7,7.2,-46.5,0,0,1024,1024,1024,1024,0,0,26,,,,,,,0,32,185.61237569025002,87.07021276,6,P-GPS,,2020-09-29 14:08:10,56.57465211038821
3889,579431,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,87.07021276,86.87336236,82.6115512,185.61237569025002,0,33.151227106,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-2.9080220000000003,1.342164,-0.447388,178.7,7.2,-46.5,0,0,1024,1024,1024,1024,0,0,26,,,,,,,0,32,185.61237569025002,87.07021276,6,P-GPS,,2020-09-29 14:08:10,56.57465211038821
3890,579454,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,88.67782436,88.48097396,82.6115512,187.21998729025,0,34.335463141999995,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-3.131716,1.342164,-0.223694,175.5,1.3,-46.7,0,0,1024,1024,1024,1024,0,0,26,,,,,,,0,32,187.21998729025,88.67782436,6,P-GPS,,2020-09-29 14:08:10,57.064652126068204
3891,579480,2020-09-29 12:08:10,51.519559388492496,5.8591893081628506,88.67782436,88.48097396,82.6115512,187.21998729025,0,34.335463141999995,166.213587996,15,0,0,279.44439969025,180.90223676,41.996535254,4866.7652476,-3.131716,1.342164,-0.223694,175.5,1.3,-46.7,0,0,1024,1024,1024,1024,0,0,25,,,,,,,0,32,187.21998729025,88.67782436,6,P-GPS,,2020-09-29 14:08:10,57.064652126068204
3899,580494,2020-09-29 12:08:11,51.51943406874721,5.85927816633371,87.00131512,83.78609192,85.629924,185.54347805025,0,43.10001775600001,202.282158704,15,0,0,279.44439969025,180.90223676,43.10001775600001,4866.7652476,-3.131716,2.9080220000000003,0.447388,136.7,12.2,-41.9,0,0,1024,1024,1024,1024,0,0,24,,,,,,,0,32,185.54347805025,87.00131512,6,P-GPS,,2020-09-29 14:08:11,56.553652109716204
